id,sentence
Laung niya ha manga kiyawakilan niya, “Asal mabayaꞌ tuud aku magsāw magkaun iban kamu sin Pagjamu Paglappas dayn ha Kamatay ha diꞌ pa aku numanam kabinsanaan.”
Sabab baytaan ta kamu amuna ini in kahinapusan sin pagsāw ku magkaun sin pagjamu ini iban kamu.
Subay na maabut in waktu magmakbul na in hātihan sin pagjamu ini didtu ha pagparintahan sin Tuhan.
Ampa kitaniyu makapagsāw magbalik magkaun sin pagjamu ini.
Pagꞌubus ampa kiyawaꞌ hi Īsa in hambuuk sawan.
Ampa siya nagsarang-sukul pa Tuhan.
Laung niya ha manga kiyawakilan niya, “Kawaa niyu in sawan ini ampa niyu inuma in luun niya.”
Sabab, baytaan ta kamu, pagpuas dayn ha waktu ini diꞌ na aku minum magbalik sin tubig anggul ini.
Ha salugay diꞌ dumatung in waktu, tumindug na tuud in pamarinta sin Tuhan.
Pagꞌubus kimawaꞌ na isab siya tinapay.
Ampa siya nagsarang-sukul pa Tuhan.
Ubus ampa niya sīpak in tinapay diyuhal pa manga kiyawakilan niya.
Laung niya kanila, “Niyata niyu sin amu yan in ginhawa-baran ku amu in hilillaꞌ ku mapatay sabab-karnaꞌ niyu.”
Kaun kamu sin tinapay yan amu in gantiꞌ panumtuman niyu kākuꞌ.
Damikkiyan, diyuhal niya da isab pa manga kiyawakilan niya in sawan pagꞌubus nila nagkaun.
Laung niya, “In luun sin sawan ini tandaꞌ sin paljanjian baꞌgu sin Tuhan kaniyu.”
In duguꞌ ku maasag sabab-karnaꞌ niyu.
Amun in dumihil katantuhan sin janjiꞌ ini.
Sagawaꞌ ingat kamu!
In tau tumipu kākuꞌ yari bihaun miyamagad limilingkud kātuꞌniyu ha lamisahan!
Asal giyantaꞌ sin Tuhan in aku amu in Anak Mānusiyaꞌ manaykud da dayn ha dunya.
Sagawaꞌ murkaꞌ dakulaꞌ in kumugdan ha tau manipu kākuꞌ!
Na, nagꞌasubu-iyasubuhi na in manga mulid niya.
Bang hisiyu kanila in manipu kan Īsa.
Sakali naawn in paglugat sin manga mulid hi Īsa.
Pasalan sin hisiyu dayn kanila in subay karihilan sin kawasa mataas.
Laung hi Īsa kanila, “In manga sultan sin bangsa dugaing dī ha dunya amu in magkawasa ha manga tau ha babaan nila.”
Iban in manga tau mataas in kawasa mabayaꞌ tuud mabantug sin sila in magdirihil sin kagunahan sin manga tau.
Sagawaꞌ in kamu subay bukun biyaꞌ kanila.
Karnaꞌ in mataas dayn kaniyu subay magpatibabaꞌ sin baran niya.
Biyaꞌ sin kamanghuran magpababaꞌ dayn ha kamagulangan.
Iban in nakuraꞌ subay maghulas-sangsaꞌ biyaꞌ sin daraakun.
Bang ha bistahan sin manga tau in nakuraꞌ subay amu in lumingkud kumaun ha lamisahan.
Hāti in daraakun niya amu in magbutang kaniya sin kakaun niya.
Sagawaꞌ bukun aku biyaꞌ ha yan.
Yari aku maghulas-sangsaꞌ kaniyu biyaꞌ sin daraakun.
Na, pagga kamu imuunung kākuꞌ ha unu-unu kasigpitan ku.
Na, dihilan ta kamu sin kawasa magbayaꞌ ha lawm pamarintahan ku.
Biyaꞌ sin kawasa kiyarihil kākuꞌ sin Tuhan, Amaꞌ ku.
Magsāw kitaniyu magkaun bang tumindug na in pamarinta ku.
Iban hinangun ta kamu manga wakil ku.
Dihilan kalagguan iban kawasa magbayaꞌ ha hangpuꞌ tagduwa pihak sin bangsa Israil.
Manjari pagbulat mahinaat sin adlaw Ahad.
Subu-subu pa miyadtu na in manga babai pa kubul.
Nagda sin manga laksiꞌ iyadjal nila.
Pagdatung nila, kitaꞌ nila naīg na in batu tambul sin sūran pa lawm kubul.
Nagulung na naīg dayn ha sūran pa lawm kubul.
Simūd sila pa lawm kubul.
Sagawaꞌ walaꞌ na duun in bangkay hi Panghuꞌ Īsa.
Duun na sila timindug kiyublaan tuud.
Sakali magtūy awn nagpanyataꞌ mawn kanila duwa usug timindug ha alupan nila.
Masilak tuud in tamungun sin duwa tau ini.
Miyugaꞌ tuud in manga babai.
Simujud sila pa lupaꞌ.
Sagawaꞌ laung sin duwa tau kanila, “Maytaꞌ kamu maglāg ha tau buhiꞌ dī ha lawm paliyangan?”
Walaꞌ siya dī sabab nabuhiꞌ na siya nagbalik.
Tumtuma niyu in agi niya kaniyu sin didtu pa siya ha Jalil.
Amu agi niya kaniyu, ‘In aku amu in Anak Mānusiyaꞌ subay hiungsud pa lawm lima sin manga tau baldusa.
Patayun nila hilansang pa usuk.
Sagawaꞌ mabuhiꞌ aku magbalik ha hikatū sin adlaw.’
Kiyatumtuman na sin manga babai in bakas bichara hi Īsa kanila.
Minuwiꞌ na sila dayn ha kubul.
Sila miyadtu namaytaꞌ sin manga pasal ini pa hangpuꞌ tagꞌisa mulid hi Īsa.
Iban pa manga tau katān kaibanan.
In manga babai ini amuna hinda Mariyam dayn ha hulaꞌ Magdala.
Hi Juwanna, iban hi Mariyam amu in inaꞌ hi Yaꞌkub.
Sila ini iban sin manga kaibanan babai in namaytaꞌ sin manga pasal yan.
Ha manga kiyawakilan hi Īsa.
Sagawaꞌ in pangannal sin manga kiyawakilan, nagbichara sadja way biddaꞌ in manga babai.
Hangkan walaꞌ sila nagkahagad.
Sagawaꞌ dimagan hi Pitrus madtu pa kubul kimitaꞌ.
Pagdatung niya, dimumul siya pa lawm kubul.
Sagawaꞌ wayruun dugaing kītaꞌ niya luwal da in saput.
Minuwiꞌ na siya ha lawm inu-inu.
Bang maytaꞌ nabiyaꞌ hādtu.
Sakali ha adlaw yadtu da isab awn duwa usug agad kan Īsa.
In miyamanaw harap pa lūngan Immaws.
Manga hangpuꞌ tagꞌisa batu in layuꞌ dayn ha Awrusalam.
Nagbibichara sila pasal sin manga katān naawn kan Īsa.
Ha saꞌbu nila nagbibichara, magtūy hi Īsa miyawn miyunyug kanila.
Kītaꞌ nila siya.
Sagawaꞌ walaꞌ nila siya kiyakilāhan.
Laung hi Īsa kanila, “Unu in piyagbibicharahan niyu ha saꞌbu niyu nagpapanaw?”
Himundung sila sartaꞌ nasusa in dagbus nila.
Simambung in hangka-tau pagngānan Kilupas.
Laung niya, “Uy, marayꞌ ikaw da yan in tau himantiꞌ ha Awrusalam in walaꞌ nakaingat sin pasal sin manga pakaradjaan.”
“Manga pakaradjaan pasal unu?” laung hi Īsa.
“Manga pakaradjaan naawn kan Īsa, amu in tau dayn ha Nasarit,” in sambung nila.
“In tau yadtu hambuuk nabi.”
Ītung siya sin Tuhan iban sin tau katān.
Sin makawasa siya ha katān bīchara iban hīnang niya.
Sagawaꞌ iyungsud siya sin manga nakuraꞌ kaimaman.
Iban sin manga nakuraꞌ natuꞌ pa lawm lima sin parinta sin hulaꞌ Rūm.
Ha supaya siya kabutangan sin hukuman patayun.
Pagꞌubus ampa nila siya piyalansang pa usuk.
Siya in bakas hiyuhuwat-huwat namuꞌ makapuas makarihil kalappasan ha bangsa Israil.
Iban bukun sadja yan.
Adlaw ini amuna in hikatū sin adlaw dayn ha kamatay kaniya.
Iban awn suysuy kāmuꞌ sin manga kaibanan babai panāiban namuꞌ.
Amun in nakainu-inu kāmuꞌ.
Miyadtu sila pa kubul hi Īsa sin subu-subu pa.
Sagawaꞌ laung nila walaꞌ na didtu in bangkay hi Īsa.
Minuwiꞌ sila ampa nanuysuy sin awn manga malāikat nagpanyataꞌ kanila.
Namaytaꞌ kanila sin buhiꞌ hi Īsa.
In kaibanan manga panāiban namuꞌ miyadtu pa kubul nyimataꞌ.
Pagkitaꞌ nila bunnal tuud in suysuy sin manga babai.
Sagawaꞌ walaꞌ nila da isab kītaꞌ hi Īsa.
Sakali laung hi Īsa kanila, “Dupang tuud kamu ini!”
Kahunitan tuud kamu magparachaya sin manga katān kiyabaytaꞌ sin manga kanabihan!
Bukun ka kiyabaytaꞌ sin manga kanabihan sin subay lumabay in Almasi sin katān kabinsanaan yan.
Ampa makapalawm lima niya in salagguꞌ-lagguꞌ kawasa magbayaꞌ ha unu-unu katān?”
Pagꞌubus ampa piyapagsunud-sunud iban piyahāti hi Īsa kanila in kiyasulat ha manga lawm Kitab pasal niya.
Tiyagnaan niya dayn ha manga Kitab kiyasulat hi Musa.
Iban sin manga kiyasulat sin manga katān kanabihan.
Pagga sin masuuk na sila pa lūngan kadtuun sin duwangka-tau.
In hi Īsa biyaꞌ lupa lumanjal harap pa dugaing.
Sagawaꞌ hiyawiran siya sin duwangka-tau.
Laung nila, “Dī na kaw kāmuꞌ sabab masuuk na marūm.”
Hangkan miyagad na siya ha duwangka-tau.
Manjari limingkud na siya simāw nagkaun kanila.
Kimawaꞌ siya tinapay ampa siya nangayuꞌ duwaa.
Pagꞌubus ampa niya sīpak in tinapay diyuhal pa duwangka-tau.
Saruun-duun biyaꞌ sin sapantun iyampa nabulat in mata nila.
Kiyakilāhan nila na hi Īsa.
Sagawaꞌ magtūy nalawaꞌ hi Īsa.
Sakali laung sin hangka-tau pa hangka-tau, “Hangkan da kimusug in kuba-kuba sin atay ta sin saꞌbu ta nagbibichara iban siya ha dān.”
Iban sin piyahāti niya kita sin kiyasulat ha manga lawm Kitab pasal niya.
Magtūy sila timindug ampa sila nagbalik pa Awrusalam.
Duun nila kiyabaakan in hangpuꞌ tagꞌisa mulid hi Īsa nagtitipun nagbichara.
Iban sin manga kaibanan.
Laung nila, “Mattan tuud sin nabuhiꞌ nagbalik in Panghuꞌ!”
Nagpanyataꞌ siya kan Simun!
Na, nanuysuy na in duwangka-tau kanila pasal sin naawn ha dān.
Ha saꞌbu nila nagpapanaw.
Iban sin kiyakilāhan nila in Panghuꞌ nagsipak mayan siya sin tinapay.
Amuna hi Yahiya, amu in mulid kalasahan hi Īsa.
Ha tagnaꞌ in siya mangangawaꞌ istaꞌ sagawaꞌ pagꞌtawag hi Īsa kaniya.
Binīn niya in hinang niya sartaꞌ miyagad na siya kan Īsa.
In hi Yahiya, anak hi Sibidi, iban taymanghud hi Yaꞌkub, amu in piyatay hi Sultan Hirud Antipas.
In Baytaꞌ Marayaw siyulat hi Yahiya mamaytaꞌ sin hi Īsa.
Amuna in piyagbahasa Parman sin Tuhan.
Karnaꞌ in manga himumūngan iban hinduꞌ hi Īsa amu in magpanyataꞌ ha manga mānusiyaꞌ.
In maksud sin būk ini mamaytaꞌ sin kasabunnalan.
Supaya in manga tau amu in makabacha ha ini.
Magparachaya sin hi Īsa amuna in kiyajanjiꞌ sin Tuhan manglappas ha manga mānusiyaꞌ.
Lāgiꞌ hisiyu-siyu in magparachaya iban mangandul kaniya.
Awn tantu kabuhiꞌ nila.
Asal ha tagnaan, yaun na in Parman.
In Parman asal naghahambuuk iban Tuhan.
Karnaꞌ in Parman amu na in Tuhan.
In unu-unu katān naawn, piyaawn sin Parman.
Wayruun hangsulag unu-unu in naawn bang bukun guwaꞌ dayn ha Parman.
In Parman amuna in puunan sin kabuhiꞌ sabunnal.
In puunan sin kabuhiꞌ sabunnal amuna in ilaw dumihil sawa pa pikilan sin mānusiyaꞌ.
In ilaw ini sumiꞌnag na ha lawm sin katigidluman.
In katigidluman diꞌ makapūng sin ilaw ini.
Awn hambuuk tau kiyawakilan sin Tuhan.
In ngān niya hi Yahiya.
Diyaak siya sin Tuhan mamaytaꞌ pa manga tau pasal sin ilaw ini.
Supaya in mānusiyaꞌ katān makarungug iban magparachaya sin baytaꞌ pasal sin ilaw.
Bukun hi Yahiya in piyagbahasa ilaw.
In siya naraak sadja mamaytaꞌ pasal sin ilaw.
In Parman amuna tuud in bunnal ilaw.
Amu in limahil mari pa dunya.
Dumihil kasawahan pa pikilan sin mānusiyaꞌ katān.
Sagawaꞌ sin dī siya ha dunya walaꞌ siya kīla sin manga mānusiyaꞌ.
Minsan da siya in nagpapanjari sin unu-unu katān dayn ha kabayaan sin Tuhan.
Miyari siya pa hulaꞌ napīꞌ niya hulaan.
Sagawaꞌ minsan in manga pagkahi niya hangka-bangsa, walaꞌ da timaymaꞌ kaniya.
Sagawaꞌ hisiyu-siyu in timaymaꞌ ha amu in piyagbahasa Parman.
Nagparachaya isab kaniya.
Dīhilan niya sila kapatutan mahinang manga anak sin Tuhan.
In kahinang kanila anak sin Tuhan bukun biyaꞌ kaagi sin pagꞌanak sin tau.
Bukun ha dunya.
Amu in guwaꞌ dayn ha kabayaan atawa gantaꞌ sin mānusiyaꞌ.
Mahinang sila manga anak sin Tuhan dayn ha kabayaan sin Tuhan.
In piyagbahasa Parman nagbaran mānusiyaꞌ.
Limahil mari pa dunya.
Himangka-hulaꞌ kātuꞌniyu.
Jukup in kasi-lasa niya.
Siya in magpakitaꞌ sin katān kasabunnalan.
Kītaꞌ namuꞌ in sahaya iban kawasa niya.
Amu in sahaya iban kawasa matūp tuud ha hambuuk-buuk Anak Tuhan.
Hi Yahiya in namaytaꞌ pasal sin amu in piyagbahasa Parman.
Namichara siya matanug.
Laung niya, “Siya na ini in bakas piyagꞌiyan ku kaniyu."
Laung ku, ‘Siya in sumunud kākuꞌ."
Labi in kawasa niya dayn kākuꞌ.
In siya asal awn na ha walaꞌ pa aku natau.’
Pagga jukup in kasi-lasa niya.
In kitaniyu katān awn kahampitan.
Magdurugang in tulung-tabang niya kātuꞌniyu.
Amu in iꞌhilas tuud sin atay niya.
Hi Musa in nagpasampay pa manga mānusiyaꞌ sin saraꞌ piyanaug sin Tuhan.
Sagawaꞌ hi Īsa Almasi, amu in piyagbahasa Parman.
In siya in nagpasampay pa manga mānusiyaꞌ sin kasi-lasa iban sin kasabunnalan sin Tuhan.
Wayruun mānusiyaꞌ in nakakitaꞌ ha Tuhan.
In hambuuk-buuk Anak niya amu in Tuhan.
Siya in nagpaingat ha manga mānusiyaꞌ pasal sin Tuhan Amaꞌ niya.
Manjari biyaꞌ ha ini in baytaꞌ hi Yahiya pasal sin Almasi.
Awn hambuuk waktu diyaak sin manga Yahudi.
In manga imam iban sin manga tau mananabang ha manga imam, madtu kan Yahiya mangasubu.
Walaꞌ naglibun hi Yahiya kanila.
Biyaytaan niya sila sin kasabunnalan.
Laung niya, “Bukun aku in Almasi.”
Laung nila, “Bang kaw bukun in Almasi, hisiyu kaw tuud?”
“Bukun,” in sambung hi Yahiya.
“Ikaw ka in nabi amu in tiyatagaran sin bangsa natuꞌ Israil?”
“Bukun,” in sambung hi Yahiya.
Laung sin manga imam, “Na, baytai kami bang hisiyu kaw."
Baytai kami sin pasal mu bang hisiyu kaw tuud.”
Siyambungan sila hi Yahiya sin manga lapal-kabtangan.
Laung niya, “Aku in tau manawag-tawag ha hulaꞌ paslangan mahunit paghulaan."
Laung ku ha manga tau, ‘Pabuntula niyu in dān labayan sin Panghuꞌ!’”
Laung nila, “Bang kaw bukun in Almasi, maytaꞌ kaw mangliguꞌ ha manga tau?”
In sambung hi Yahiya, “In aku miyari nangliguꞌ ha manga tau sin tubig."
Awn hambuuk tau in labi dayn kākuꞌ.
Yan siya limalamugay kaniyu.
Diꞌ niyu siya kaingatan.
Miyari siya pa dunya simunud kākuꞌ.
Minsan humubad sin hukut tawmpaꞌ niya, diꞌ aku tūpun.
Landuꞌ tuud mataas in kawasa niya dayn kākuꞌ.
Pagꞌadlaw hambuuk kītaꞌ hi Yahiya hi Īsa miyamanaw sūng mawn kaniya.
Laung hi Yahiya, “Yan na in giyantiꞌ anak bili-bili pagkulbanan pa Tuhan."
Siya in piyalahil sin Tuhan mamuas ha manga mānusiyaꞌ dayn ha manga dusa nila!
Siya na ini in piyagꞌiyan ku kaniyu.
Bakas ta kamu biyaytaan.
Laung ku, ‘Awn tau sumunud kākuꞌ.'
Labi tuud mataas in kawasa niya dayn kākuꞌ.
Siya asal naawn ha walaꞌ pa aku natau.’
In bunnal niya, walaꞌ ku kiyaingatan bang hisiyu in tau naraak sin Tuhan sumunud kākuꞌ.
Miyari aku nangliguꞌ ha manga tau iban tubig.
Supaya siya mapanyataꞌ pa manga tau bangsa Israil.
Laung niya, “Ha walaꞌ ku pa kiyaingatan bang hisiyu in naraak sin Tuhan sumunud kākuꞌ."
Awn kiyabaytaꞌ kākuꞌ sin Tuhan.
Laung niya kākuꞌ, ‘Bang mu kakitaan in Rū sin Tuhan, tumulun magpanyataꞌ mawn pa hambuuk tau."
Tumutug duun kaniya, in hāti niya, siya na yan in tau sumangun sin Rū Mahasuchi sin Tuhan pa manga mānusiyaꞌ.’
Nabunnal tuud in baytaꞌ sin Tuhan.
Kītaꞌ ku tuud timulun dayn ha surgaꞌ in Rū sin Tuhan.
Nagpasalupa biyaꞌ māpati.
Timapuꞌ mawn kan Īsa.
Laung hi Yahiya, “In yan kītaꞌ ku tuud."
Bihaun baytaan ta na kamu tuud sin kasabunnalan.
Hi Īsa amuna tuud in Anak Tuhan.
Limabay mayan duway adlaw dayn ha kapagbichara hi Īsa kay Natanyal.
Awn nagtiyaun ha dāira sin Kana ha hulaꞌ Jalil.
Didtu in inaꞌ hi Īsa nangluruk.
Nataabbit da isab hinda Īsa iban sin manga mulid niya pa pagtiyaunan.
Manjari didtu mayan sila ha pagtiyaunan.
In tubig anggul naubus na sin manga luruk.
Laung sin inaꞌ hi Īsa kaniya, “Kiyaubusan na sila tubig anggul.”
Laung hi Īsa ha inaꞌ niya, “Inaꞌ, ayaw na kaw magsusa sin pasal yan.”
Aku na in makaingat ha yan.
Way pa miyabut in waktu sin pagpaguwaꞌ ku sin kusug ku.
Biyaytaan sin inaꞌ niya in manga daraakun ha bāy pagtiyaunan.
Laung niya, “Hinanga niyu in unu-unu daakan kaniyu hi Īsa.”
Awn duun unum puga pagluluunan tubig hipagꞌayl sin manga Yahudi.
In luun sin hambuuk puga awn manga kawhaan taglima bingkiꞌ tubig.
Laung hi Īsa ha manga daraakun duun, “Hipua niyu sin tubig in unum puga yan.”
Liyuunan nila in puga hīpuꞌ tuud.
Laung hi Īsa kanila, “Sawk na kamu ampa niyu dāha madtu pa tau nagkakaput sin paghinang.”
Pagdā nila madtu, kīnaman na sin tau nagkakaput sin paghinang in tubig amu in nahinang na tubig anggul.
Walaꞌ niya kiyaingatan bang dayn hāin kiyawaꞌ in tubig anggul.
In manga daraakun nagsāwk sin tubig, nakaingat.
Tiyawag sin tau nagkakaput sin paghinang in pangantin usug.
Laung niya, “In kamatauran ha paghinangan in hipainum nila tagnaꞌ in tubig anggul marayaw tuud.”
Bang mataud na in nainum sin manga luruk, hipainum nila in tubig anggul bukun marayaw tuud.
In ikaw dugaing.
Sampay pa bihaun masi tubig anggul marayaw tuud in hipagpainum mu.
Saꞌ labi awla in dayaw sin ini.
Duun ha kawman Kana ha Jalil timagnaꞌ hi Īsa nagpaawn muꞌjijat.
Amu in hinang makainu-inu.
Duun niya tagnaꞌ napakitaꞌ in kusug sin kawasa niya.
Nagparachaya tuud kaniya in manga mulid niya.
Pagꞌubus yadtu limūd na hi Īsa pa dāira Kapirnaum nagꞌagad iban sin inaꞌ niya.
Iban manga taymanghud niya iban sin manga mulid niya.
Himantiꞌ sila duun manga pilay adlaw.
Sakali marayꞌ mayan in paghinang sin manga Yahudi sin Haylaya Paglappas.
Timukad hi Īsa iban sin manga mulid niya madtu pa Awrusalam.
Pagdatung nila pa Awrusalam, simūd hi Īsa pa lawm halaman sin Bāy sin Tuhan.
Kītaꞌ niya in manga tau nagdaragang sapiꞌ iban manga bili-bili iban manga assang.
Kītaꞌ niya isab in manga tau mananambiꞌ sīn naglilingkud ha manga lamisahan nila.
Diyugalan hi Īsa pagkitaꞌ niya ha manga yan.
Kimāꞌ siya lubid hīnang lulubak.
Diyūy in katān hayup, in manga bili-bili iban manga sapiꞌ pa guwaꞌ sin halaman sin Bāy sin Tuhan.
Biyalintuwad niya in lamisahan sin manga tau mananambiꞌ.
Piyulak-palik niya in manga pisita nila.
Laung niya, “Dāha niyu pa guwaꞌ in manga dagangan niyu yan.”
“Ayaw niyu hinanga tabuꞌ in bāy ini amu in Bāy sin Tuhan, Amaꞌ ku!”
Magtūy kiyatumtuman sin manga mulid niya in kiyasulat ha lawm Kitab.
Agi, “Ya Tuhan landuꞌ tuud in tuyuꞌ ku magparuli sin bāy mu.”
Magtūy miyawn nangasubu kan Īsa in manga nakuraꞌ sin manga Yahudi.
Laung nila, “Unu taꞌ in kapatutan mu yan magpaguwaꞌ kanila?”
“Bang bunnal dayn ha Tuhan in kapatutan mu, pakitaa kami hambuuk muꞌjijat.”
In sambung hi Īsa kanila, “Lubuha niyu in Bāy sin Tuhan ini.”
“Hāti ha lawm sin tūy adlaw tibuukun ku magbalik patindugun.”
Laung sin manga nakuraꞌ Yahudi, “Uy, mapatindug mu magbalik in Bāy sin Tuhan ini ha lawm tūy adlaw?”
Minsan in lugay naghinang ha yan awn kaꞌpatan tagꞌunum tahun.
Walaꞌ nila kiyahātihan in maana sin bichara hi Īsa.
In Bāy sin Tuhan piyagꞌiyan hi Īsa amuna in anggawtaꞌ-baran niya.
Naabut mayan in waktu nabuhiꞌ nagbalik hi Īsa dayn ha kamatay.
Kiyatumtuman sin manga mulid niya in bichara hi Īsa pasal sin bāy.
Kiyahātihan nila na in maana sin bichara niya.
Nagparachaya na tuud sila sin manga kiyasulat ha lawm Kitab.
Nagparachaya isab sin manga bichara hi Īsa.
Sin saꞌbu hi Īsa duun ha Awrusalam himadil sin Haylaya Paglappas.
Mataud tau in nagparachaya kaniya sabab kītaꞌ nila in manga muꞌjijat nahinang niya.
Walaꞌ piyangandul hi Īsa in baran niya kanila.
Asal niya kiyaiingatan bang unu in ha pikilan iban lawm atay sin mānusiyaꞌ.
Minsan siya diꞌ na baytaan sin manga addat-mangaddat sin manga mānusiyaꞌ.
Asal niya kaingatan in ha lawm atay sin manga mānusiyaꞌ.
Manjari kiyabaytaan in manga tau Parisi sin mataud tau in miyagad iban nagpaliguꞌ kan Īsa dayn kan Yahiya.
In bunnal niya, bukun hi Īsa in nagliguꞌ ha manga tau.
Saꞌ manga mulid niya in nagliguꞌ.
Na, pagꞌingat hi Īsa sin manga suysuy ini.
Minīg siya iban sin manga mulid niya dayn ha hulaꞌ Yahudiya.
Ampa sila miyadtu nagbalik pa hulaꞌ Jalil.
Sakali in dān tudju pa Jalil subay lumabay dayn ha Samariya.
Na, limabay hinda Īsa dayn ha dān yan.
Sampay naabut nila in hambuuk kawman sin hulaꞌ Samariya pagngānan Sikar.
In dāira ini masuuk madtu pa lupaꞌ.
Amu in piyusakaꞌ hi Yaꞌkub ha anak niya hi Yusup sin masa nakauna yadtu.
Manjari duun ha lupaꞌ yaun, awn hambuuk kuppung amu in bakas hīnang hi Yaꞌkub.
Sakali limingkud hi Īsa duun ha higad sin kuppung.
Sabab liyaul siya, iban ugtu suga na.
Hāti in manga mulid niya miyadtu pa lawm dāira namī pagkaun.
Na, nakalingkud mayan hi Īsa.
Awn hambuuk babai Samariya in miyawn simawk tubig.
Manjari laung hi Īsa ha babai ini, “Indaꞌ, dihili aku tubig inumun.”
Laung sin babai kan Īsa, “In kita, bukun hangka-bangsa.
In ikaw hambuuk Yahudi, ampa in aku tau Samariya.
Hāti mangayuꞌ kaw kākuꞌ tubig?”
Hangkan in babai imiyan biyaꞌ hādtu.
Sabab diꞌ magꞌiyasipi in manga Yahudi iban sin manga tau Samariya.
In sambung hi Īsa ha babai, laung niya, “Bang mu sadja kaingatan bang unu in hirihil sin Tuhan ha manga mānusiyaꞌ.
Iban bang mu kaingatan bang hisiyu tuud aku amu in mangayuꞌ tubig bihaun.
Na mangayuꞌ da kaw isab tubig dayn kākuꞌ.
Na, painumun ta kaw sin tubig amu in makabuhiꞌ ha tau.”
Laung sin babai kan Īsa, “Tuwan, biyaꞌ diin in kasawk mu sin tubig makabuhiꞌ ha tau sin wayruun hipanawk mu?
Ampa in kuppung ini malawm.
In naghinang sin kuppung ini hi Yaꞌkub.
Amu in kaapuꞌ-apuan natuꞌ.
Nakainum sila magtawtayꞌanak sin tubig ini sampay pa manga kahayupan nila.
Na, pikil mu bahaꞌ, makawasa kaw dayn kan Yaꞌkub?”
In sambung hi Īsa, “In katān makainum sin tubig dayn ha kuppung ini, tantu uhawun da magbalik.
Sagawaꞌ hisiyu-siyu in makainum sin tubig hirihil ku kaniya, tantu diꞌ siya uhawun magbalik kasaumulan.
